CASRN,CATMoS_LD50_mgkg,Canonical_QSARr,LogLD50
1663-39-4,1047.0,CC(C)(C)OC(=O)C=C,3.0199466816788423
151789-06-9,750.0,CC(C)CCCCCCCCCCOCCCN,2.8750612633917
110-13-4,2076.0,CC(=O)CCC(C)=O,3.31722734917642
458-37-7,3126.0,COC1=CC(C=CC(=O)CC(=O)C=CC2C=C(OC)C(O)=CC=2)=CC=C1O,3.494988973683168
105-34-0,2188.0,COC(=O)CC#N,3.340047317661393
112-38-9,3000.0,C=CCCCCCCCCC(O)=O,3.4771212547196626
584-79-2,685.0,CC(C)=CC1C(C(=O)OC2CC(=O)C(CC=C)=C2C)C1(C)C,2.8356905714924254
1070-03-7,3450.0,CCCCC(COP(O)(O)=O)CC,3.537819095073274
6440-58-0,3281.0,CC1(C)C(=O)N(CO)C(=O)N1CO,3.5160062303860475
17511-60-3,7500.0,CCC(=O)OC1CC2CC1C1CC=CC21,3.8750612633917
26259-45-0,1000.0,COC1N=C(NCC)N=C(NC(C)CC)N=1,3.0
3825-26-1,430.0,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.6334684555795866
65405-77-8,3183.0,CCC=CCCOC(=O)C1C=CC=CC=1O,3.502836638621003
101-37-1,756.0,C=CCOC1N=C(N=C(N=1)OCC=C)OCC=C,2.8785217955012063
1123-85-9,2300.0,CC(CO)C1C=CC=CC=1,3.361727836017593
71868-10-5,1746.0,CSC1C=CC(=CC=1)C(=O)C(C)(C)N1CCOCC1,3.2420442393695508
100-52-7,1364.0,O=CC1C=CC=CC=1,3.13481437032046
3173-72-6,7500.0,O=C=NC1C=CC=C2C(=CC=CC=12)N=C=O,3.8750612633917
136-60-7,2387.0,CCCCOC(=O)C1C=CC=CC=1,3.3778524190067545
126-71-6,4901.0,CC(C)COP(=O)(OCC(C)C)OCC(C)C,3.6902847025126295
504-63-2,10001.0,OCCCO,4.000043427276863
695-06-7,7500.0,CCC1CCC(=O)O1,3.8750612633917
513-85-9,6251.0,CC(O)C(C)O,3.7959494989028033
42482-06-4,1098.0,CCCCCC=CCC1CC(=O)OC1=O,3.040602340114073
27776-01-8,3057.5,CC1=CC=CC=C1CC1C=CC=CC=1,3.485366465708323
103-29-7,4518.0,C(CC1C=CC=CC=1)C1C=CC=CC=1,3.6549462265843444
139-87-7,4570.0,CCN(CCO)CCO,3.6599162000698504
122-51-0,7060.0,CCOC(OCC)OCC,3.8488047010518036
383-63-1,5630.0,CCOC(=O)C(F)(F)F,3.7505083948513462
109-46-6,350.0,CCCCNC(=S)NCCCC,2.5440680443502757
2173-56-0,10001.0,CCCCCOC(=O)CCCC,4.000043427276863
59-40-5,1435.0,NC1C=CC(=CC=1)S(=O)(=O)NC1=CN=C2C=CC=CC2=N1,3.156851901070011
297-97-2,7.0,CCOP(=S)(OC1=CN=CC=N1)OCC,0.8450980400142568
55934-93-5,2912.0,CC(COC(O)CC)OC(CC)OCCCC,3.4641913706409997
64-10-8,3500.0,NC(=O)NC1C=CC=CC=1,3.5440680443502757
111-17-1,3000.0,OC(=O)CCSCCC(O)=O,3.4771212547196626
112-14-1,3000.0,CCCCCCCCOC(C)=O,3.4771212547196626
13676-54-5,4001.0,O=C1C=CC(=O)N1C1C=CC(CC2C=CC(=CC=2)N2C(=O)C=CC2=O)=CC=1,3.6021685513789974
2840-28-0,8000.0,NC1C=C(C=CC=1Cl)C(O)=O,3.9030899869919438
81-64-1,6251.0,OC1=CC=C(O)C2=C1C(=O)C1C=CC=CC=1C2=O,3.7959494989028033
137-03-1,6251.0,CCCCCCCC1CCCC1=O,3.7959494989028033
162881-26-7,2376.0,CC1=CC(C)=C(C(=O)P(=O)(C2C=CC=CC=2)C(=O)C2C(C)=CC(C)=CC=2C)C(C)=C1,3.375846436309156
4321-69-1,10001.0,CC(=O)NC1=CC(=CC2=CC(=C(N=NC3C=CC(=CC=3)NC(C)=O)C(O)=C12)S(O)(=O)=O)S(O)(=O)=O,4.000043427276863
2705-87-5,585.0,C=CCOC(=O)CCC1CCCCC1,2.7671558660821804
7473-98-5,1694.0,CC(C)(O)C(=O)C1C=CC=CC=1,3.228913405994688
22326-31-4,2600.0,OS(=O)(=O)C1C=C(C=C(C=1)C(O)=O)C(O)=O,3.4149733479708178
543-82-8,538.0,CC(C)CCCC(C)N,2.7307822756663893
8004-87-3,413.0,CN=C1C=CC(C=C1)=C(C1C=CC(=CC=1)N(C)C)C1C=CC(=CC=1)N(C)C,2.615950051656401
112-26-5,250.0,ClCCOCCOCCCl,2.3979400086720375
26658-19-5,9325.0,CCCCCCCCCCCCCCCCCC(=O)OCC(OC(=O)CCCCCCCCCCCCCCCCC)C1OCC(O)C1OC(=O)CCCCCCCCCCCCCCCCC,3.9696488404807253
539-88-8,7500.0,CC(=O)CCC(=O)OCC,3.8750612633917
5205-11-8,4700.0,CC(C)=CCOC(=O)C1C=CC=CC=1,3.6720978579357175
94-46-2,6330.0,CC(C)CCOC(=O)C1C=CC=CC=1,3.801403710017355
141-14-0,7500.0,CC(C)=CCCC(C)CCOC(=O)CC,3.8750612633917
112-17-4,7500.0,CCCCCCCCCCOC(C)=O,3.8750612633917
33704-61-9,2901.0,CC1(C)C(C)C(C)(C)C2CCCC(=O)C1=2,3.4625477288026643
122-48-5,2580.0,CC(=O)CCC1C=C(OC)C(O)=CC=1,3.41161970596323
90-42-6,7500.0,O=C1CCCCC1C1CCCCC1,3.8750612633917
927-62-8,188.0,CCCCN(C)C,2.27415784926368
1866-31-5,1520.0,C=CCOC(=O)C=CC1C=CC=CC=1,3.1818435879447726
539-90-2,7500.0,CCCC(=O)OCC(C)C,3.8750612633917
2639-63-6,7500.0,CCCC(=O)OCCCCCC,3.8750612633917
1117-55-1,7500.0,CCCCCCCC(=O)OCCCCCC,3.8750612633917
83-07-8,1700.0,CN1C(C)C(=N)C(=O)N1C1C=CC=CC=1,3.230448921378274
623-51-8,178.0,CCOC(=O)CS,2.250420002308894
494-19-9,7500.0,C1CC2=CC=CC=C2NC2=CC=CC=C21,3.8750612633917
544-16-1,83.0,CCCCON=O,1.919078092376074
106-32-1,10001.0,CCCCCCCC(=O)OCC,4.000043427276863
1070-78-6,490.0,ClCCC(Cl)(Cl)Cl,2.690196080028514
1075-76-9,4700.0,N#CCCNC1C=CC=CC=1,3.6720978579357175
118562-73-5,10000.0,CC(CO)C1CCCCCCCCCCC1,4.0
1220-94-6,7500.0,CNC1=CC=C(N)C2=C1C(=O)C1=CC=CC=C1C2=O,3.8750612633917
123-56-8,10001.0,O=C1CCC(=O)N1,4.000043427276863
1331-12-0,10001.0,CC(O)COC(C)=O,4.000043427276863
139-45-7,6400.0,CCC(=O)OC(COC(=O)CC)COC(=O)CC,3.806179973983887
1576-35-8,283.0,CC1=CC=C(C=C1)S(=O)(=O)NN,2.45178643552429
19219-99-9,1000.0,CC1=NC2=CC(Cl)=CC=C2O1,3.0
2345-26-8,7500.0,CC(C)=CCCC(C)=CCOC(=O)C(C)C,3.8750612633917
2866-43-5,10001.0,C1=CC=CC2OC(=NC=21)C1=CC=C(S1)C1=NC2=CC=CC=C2O1,4.000043427276863
38721-71-0,1080.0,ClCC1C=C(Cl)C=C(Cl)C=1,3.03342375548695
3905-19-9,10001.0,OC1C(N=NC2=CC(Cl)=CC=C2Cl)=C2C=CC=CC2=CC=1C(=O)NC1C=CC(=CC=1)NC(=O)C1=CC2=CC=CC=C2C(N=NC2C=C(Cl)C=CC=2Cl)=C1O,4.000043427276863
5089-76-9,10000.0,CC(CC)O[Si](OC(C)CC)(OC(C)CC)OC(C)CC,4.0
51162-51-7,425.0,CCOP(=S)(Cl)OC(C)C,2.6283889300503116
5124-25-4,5626.0,[O-][N+](=O)C1=CC(=CC=C1NC1C=CC=CC=1)S(=O)(=O)NC1C=CC=CC=1,3.750199727829182
544-01-4,2751.0,CC(C)CCOCCC(C)C,3.4394905903896835
564-94-3,2300.0,CC1(C)C2CC1CCC2C=O,3.361727836017593
626-48-2,10001.0,CC1CC(=O)NC(=O)N=1,4.000043427276863
74782-23-3,7500.0,C#CC(=NOCC1OCCO1)C1C=CC=CC=1,3.8750612633917
7756-94-7,7188.0,CC(C)(C)CC(C)(C)C=C(C)C,3.856608068436936
95-88-5,369.0,OC1C=C(O)C(Cl)=CC=1,2.56702636615906
57-37-4,184.0,CCN(CCOC(=O)C(O)(C1C=CC=CC=1)C1C=CC=CC=1)CC,2.2648178230095364
15545-48-9,10000.0,CC1C=CC(=CC=1Cl)NC(=O)N(C)C,4.0
92-54-6,210.0,C1CN(CCN1)C1C=CC=CC=1,2.322219294733919
1129-41-5,441.0,CC1C=CC=C(C=1)O/C(/O)=N/C,2.6444385894678386
75-81-0,205.0,ClC(Cl)(Br)CBr,2.311753861055754
80-11-5,2700.0,CC1C=CC(=CC=1)S(=O)(=O)N(C)N=O,3.4313637641589874
92-53-5,930.0,C1CN(CCO1)C1C=CC=CC=1,2.9684829485539352
96-66-2,6340.0,CC(C)(C)C1C=C(C=C(C)C=1O)SC1C=C(C)C(O)=C(C=1)C(C)(C)C,3.802089257881733
98-89-5,3265.0,OC(=O)C1CCCCC1,3.5138831856110926
100-68-5,1020.25,CSC1C=CC=CC=1,3.0087066034453085
102-83-0,820.0,CCCCN(CCCN)CCCC,2.9138138523837167
118-33-2,3500.0,NC1=CC2=CC(=CC(=C2C=C1)S(O)(=O)=O)S(O)(=O)=O,3.5440680443502757
257-07-8,563.0,C1=NC2C=CC=CC=2OC2C=CC=CC=21,2.7505083948513462
363-72-4,3500.0,FC1=CC(F)=C(F)C(F)=C1F,3.5440680443502757
557-40-4,320.0,C=CCOCC=C,2.505149978319906
558-25-8,2.0,CS(=O)(=O)F,0.3010299956639812
584-02-1,1870.0,CCC(O)CC,3.271841606536499
591-50-4,1774.0,IC1C=CC=CC=1,3.2489536154957075
616-02-4,2600.0,CC1=CC(=O)OC1=O,3.4149733479708178
622-03-7,1500.0,S=C(NNC1C=CC=CC=1)NNC1C=CC=CC=1,3.1760912590556813
622-15-1,1903.0,C(/NC1C=CC=CC=1)=N/C1C=CC=CC=1,3.2794387882870204
626-82-4,7500.0,CCCCCC(=O)OCCCC,3.8750612633917
629-33-4,7500.0,CCCCCCOC=O,3.8750612633917
646-07-1,2050.0,CC(C)CCC(O)=O,3.311753861055754
693-05-0,2260.0,CNCCC#N,3.3541084391474008
948-65-2,6000.0,C1=C(NC2=CC=CC=C21)C1C=CC=CC=1,3.7781512503836434
1132-39-4,360.0,C1=CC=CC=C1[Se]C1C=CC=CC=1,2.5563025007672873
1797-74-6,650.0,C=CCOC(=O)CC1C=CC=CC=1,2.8129133566428557
2386-56-3,6170.0,CS(O)(=O)=O,3.7902851640332416
3010-02-4,160.0,CCN(CC#N)CC,2.2041199826559246
3047-32-3,2751.0,CCC1(CO)COC1,3.4394905903896835
3470-17-5,2884.0,[O-][N+]1ON=C2C=1C1=NO[N+]([O-])=C1C1=NO[N+]([O-])=C12,3.4599952560473914
4273-92-1,10001.0,COC1=CC(NC(=O)C2C=C3C=CC=CC3=CC=2O)=C(C=C1Cl)OC,4.000043427276863
5123-63-7,7470.0,CCN(CC)C1=CC(=CC=C1)S(O)(=O)=O,3.873320601815399
5459-93-8,590.0,CCNC1CCCCC1,2.7708520116421442
5930-71-2,10000.0,COP(=S)(OC)SSP(=S)(OC)OC,4.0
6940-53-0,6251.0,COC1=CC(=C(C=C1Cl)OC)[N+]([O-])=O,3.7959494989028033
6959-71-3,7460.0,CCCCOCCC#N,3.8727388274726686
7087-68-5,333.0,CCN(C(C)C)C(C)C,2.5224442335063197
10097-02-6,2751.0,CCC(CO)(CO)C(O)=O,3.4394905903896835
10193-95-0,405.0,O=C(CS)OCCCCOC(=O)CS,2.6074550232146687
15520-11-3,6251.0,CC(C)(C)C1CCC(CC1)OC(=O)OOC(=O)OC1CCC(CC1)C(C)(C)C,3.7959494989028033
17788-00-0,3200.0,CC1C(Cl)=C(O)C=CC=1Cl,3.505149978319906
19249-34-4,2150.0,CC(=O)OCCN(CCOC(C)=O)C1C=CC=CC=1,3.3324384599156054
20103-09-7,1750.0,NC1C=C(Cl)C(N)=CC=1Cl,3.2430380486862944
21124-13-0,380.9,CC1C=CC(=CC=1)N/N=N/C,2.580810972660946
28173-59-3,2751.0,NC1C2=C(C(O)=CC=1OCCOC(=O)OC1C=CC=CC=1)C(=O)C1C=CC=CC=1C2=O,3.4394905903896835
31225-17-9,1850.0,ONC(=O)NC1=CC(Cl)=C(Cl)C=C1,3.2671717284030137
53153-66-5,1720.0,CCCCCCC(C)=CC#N,3.2355284469075487
53220-22-7,2751.0,CCCCCCCCCCCCCCOC(=O)OOC(=O)OCCCCCCCCCCCCCC,3.4394905903896835
57583-54-7,6251.0,O=P(OC1=CC(=CC=C1)OP(=O)(OC1C=CC=CC=1)OC1C=CC=CC=1)(OC1C=CC=CC=1)OC1C=CC=CC=1,3.7959494989028033
59021-03-3,2150.0,CSCC1=CN=CC=N1,3.3324384599156054
63278-33-1,2277.0,N#CC(=NOCC#N)C1C=CC=CC=1,3.3573630306151427
63451-45-6,4915.0,OCC(COP(=O)(OCCCl)OCCCl)(COP(=O)(OCCCl)OCCCl)CO,3.6915235221681546
68922-23-6,3500.0,CC(C)(C)C1=CC(=C(C=C1C)OP(OC1C=C(C)C(=CC=1C(C)(C)C)C(C)(C)C)OC1C=C(C)C(=CC=1C(C)(C)C)C(C)(C)C)C(C)(C)C,3.5440680443502757
69563-51-5,4501.0,COC1=CC(NS(=O)(=O)C2C=CC=CC=2)=C2C(=C1N)C(=O)C1C=CC=CC=1C2=O,3.653309012938479
71902-23-3,2751.0,CC(C)CCCCCC(=O)NCCCCCC(O)=O,3.4394905903896835
72705-22-7,6251.0,CC(=O)CC(=O)NC1C=C(C)C(=CC=1OC)S(O)(=O)=O,3.7959494989028033
13223-43-3,1030.0,COC1C=C(OC)N2N=C(N)N=C2N=1,3.012837224705172
7377-03-9,10001.0,CCCCCCCC(=O)NO,4.000043427276863
926-63-6,500.0,CCCN(C)C,2.6989700043360187
68480-17-1,7500.0,CC1=CCCC(C)(C)C1CCC(=O)CC,3.8750612633917
100-28-7,1600.0,[O-][N+](=O)C1C=CC(=CC=1)N=C=O,3.2041199826559246
3674-13-3,240.0,CCOC(=O)C(Br)CBr,2.380211241711606
42797-18-2,3063.0,OC(=O)C1=CC=CC=C1C(=O)C1C=CC(=CC=1)C1C=CC=CC=1,3.4861469968065726
1912-24-9,2019.0,CCNC1N=C(Cl)N=C(NC(C)C)N=1,3.305136318943639
3296-90-0,2110.0,OCC(CBr)(CBr)CO,3.3242824552976926
404-86-4,154.64999999999998,COC1C=C(CNC(=O)CCCCC=CC(C)C)C=CC=1O,2.1893499243391976
133-06-2,7625.0,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,3.8822398480188234
63-25-2,504.0,CNC(=O)OC1C=CC=C2C=CC=CC2=1,2.7024305364455254
532-27-4,108.0,O=C(CCl)C1C=CC=CC=1,2.03342375548695
106-47-8,321.0,NC1=CC=C(Cl)C=C1,2.506505032404872
2698-41-1,1360.0,N#CC(=CC1=CC=CC=C1Cl)C#N,3.1335389083702174
510-15-6,1085.0,CCOC(=O)C(O)(C1C=CC(Cl)=CC=1)C1C=CC(Cl)=CC=1,3.0354297381845483
137-09-7,240.0,NC1C=C(N)C(O)=CC=1,2.380211241711606
1212-29-9,500.0,S=C(NC1CCCCC1)NC1CCCCC1,2.6989700043360187
64-17-5,9066.0,CCO,3.957415714722669
97-53-0,2528.0,COC1C=C(CC=C)C=CC=1O,3.402777069610347
56-81-5,10001.0,OC(CO)CO,4.000043427276863
56-40-6,7930.0,NCC(O)=O,3.8992731873176036
53-86-1,6.0,CC1=C(CC(O)=O)C2C=C(C=CC=2N1C(=O)C1C=CC(Cl)=CC=1)OC,0.7781512503836436
123-33-1,3875.0,O=C1C=CC(=O)NN1,3.588271706842329
90-12-0,1840.0,CC1C=CC=C2C=CC=CC2=1,3.2648178230095364
142-47-2,10001.0,NC(CCC(O)=O)C(O)=O,4.000043427276863
614-00-6,225.0,CN(N=O)C1C=CC=CC=1,2.3521825181113627
89-25-8,1915.0,CC1CC(=O)N(N=1)C1C=CC=CC=1,3.2821687783046416
103-85-5,3.0,NC(=S)NC1C=CC=CC=1,0.47712125471966244
50-33-9,245.0,CCCCC1C(=O)N(C2C=CC=CC=2)N(C2C=CC=CC=2)C1=O,2.3891660843645326
57-66-9,1600.0,CCCN(CCC)S(=O)(=O)C1C=CC(=CC=1)C(O)=O,3.2041199826559246
2611-82-7,8000.0,OC1=CC=C2C=C(C=C(C2=C1N=NC1=CC=C(C2=CC=CC=C12)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O,3.9030899869919438
62-55-5,301.0,CC(N)=S,2.4785664955938436
97-18-7,541.0,OC1=C(C=C(Cl)C=C1Cl)SC1=CC(Cl)=CC(Cl)=C1O,2.7331972651065692
139-65-1,1000.0,NC1C=CC(=CC=1)SC1C=CC(N)=CC=1,3.0
79-19-6,11.08,NNC(N)=S,1.044539760392411
96-18-4,179.0,ClC(CCl)CCl,2.2528530309798933
102-71-6,6526.0,OCCN(CCO)CCO,3.814647069451856
51-79-6,1809.0,CCOC(N)=O,3.257438566859814
334-48-5,5638.0,CCCCCCCCCC(O)=O,3.7511250715355837
97-61-0,2040.0,CCCC(C)C(O)=O,3.3096301674258988
124-19-6,7500.0,CCCCCCCCC=O,3.8750612633917
505-52-2,2751.0,OC(=O)CCCCCCCCCCCC(O)=O,3.4394905903896835
1120-21-4,10001.0,CCCCCCCCCCC,4.000043427276863
56-37-1,2219.0,CC[N+](CC1C=CC=CC=1)(CC)CC,3.346157302232008
58-90-2,140.0,OC1C(Cl)=CC(Cl)=C(Cl)C=1Cl,2.146128035678238
59-97-2,1200.0,C(C1NCCN=1)C1C=CC=CC=1,3.0791812460476247
78-92-2,2226.0,CCC(C)O,3.3475251599986895
100-61-8,749.0,CNC1C=CC=CC=1,2.8744818176994666
101-84-8,2835.0,C1=CC=CC=C1OC1C=CC=CC=1,3.452553063228925
108-99-6,650.0,CC1C=NC=CC=1,2.8129133566428557
110-86-1,1453.0,C1=CC=CC=N1,3.1622656142980214
111-15-9,3400.0,CCOCCOC(C)=O,3.531478917042255
122-99-6,2247.0,OCCOC1C=CC=CC=1,3.351603072419129
123-15-9,3200.0,CCCC(C)C=O,3.505149978319906
608-71-9,200.0,OC1C(Br)=C(Br)C(Br)=C(Br)C=1Br,2.3010299956639813
645-56-7,500.0,CCCC1=CC=C(O)C=C1,2.6989700043360187
140-66-9,4040.0,CC(C)(C)CC(C)(C)C1C=CC(O)=CC=1,3.606381365110605
103-36-6,4000.0,CCOC(=O)C=CC1C=CC=CC=1,3.6020599913279625
84-69-5,10001.0,CC(C)COC(=O)C1C=CC=CC=1C(=O)OCC(C)C,4.000043427276863
120-47-8,4268.0,CCOC(=O)C1C=CC(O)=CC=1,3.630224410752432
51-83-2,40.0,C[N+](C)(C)CCOC(N)=O,1.6020599913279623
71-00-1,10001.0,NC(CC1=CN=CN1)C(O)=O,4.000043427276863
59-92-7,1780.0,NC(CC1C=C(O)C(O)=CC=1)C(O)=O,3.250420002308894
96-88-8,7500.0,CC1C=CC=C(C)C=1NC(=O)C1CCCCN1C,3.8750612633917
123-63-7,2620.0,CC1OC(C)OC(C)O1,3.4183012913197452
122-09-8,263.0,CC(C)(N)CC1C=CC=CC=1,2.419955748489758
444-27-9,875.0,OC(=O)C1CSCN1,2.942008053022313
306-52-5,850.0,OP(O)(=O)OCC(Cl)(Cl)Cl,2.929418925714293
78-86-4,2751.0,CCC(C)Cl,3.4394905903896835
576-26-1,883.0,CC1C=CC=C(C)C=1O,2.9459607035775686
121-82-4,165.0,[O-][N+](=O)N1CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O,2.2174839442139063
93-65-2,855.0,CC1C=C(Cl)C=CC=1OC(C)C(O)=O,2.931966114728173
506-64-9,149.0,C#N,2.173186268412274
1646-75-9,742.0,CSC(C)(C)C=NO,2.870403905279027
591-87-7,136.0,CC(=O)OCC=C,2.1335389083702174
2835-95-2,3600.0,CC1C=CC(N)=CC=1O,3.5563025007672873
1522-92-5,3500.0,OCC(CBr)(CBr)CBr,3.5440680443502757
2426-08-6,2155.0,CCCCOCC1CO1,3.3334472744967503
75-91-2,483.0,CC(C)(C)OO,2.683947130751512
614-45-9,2867.0,CC(C)(C)OOC(=O)C1C=CC=CC=1,3.4574276929464847
80-07-9,4095.0,O=S(=O)(C1C=CC(Cl)=CC=1)C1C=CC(Cl)=CC=1,3.6122539060964374
91-44-1,2744.0,CC1=CC(=O)OC2=CC(=CC=C12)N(CC)CC,3.438384107034714
108-18-9,438.0,CC(C)NC(C)C,2.6414741105040997
78-63-7,10001.0,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,4.000043427276863
1467-79-4,146.0,CN(C)C#N,2.164352855784437
149-57-5,2719.0,CCCCC(CC)C(O)=O,3.4344092075875
103-11-7,5660.0,CCCCC(COC(=O)C=C)CC,3.7528164311882715
6197-30-4,6251.0,CCCCC(COC(=O)C(C#N)=C(C1C=CC=CC=1)C1C=CC=CC=1)CC,3.7959494989028033
518-47-8,6720.0,OC1=CC2OC3=CC(O)=CC=C3C3(OC(=O)C4=CC=CC=C34)C=2C=C1,3.8273692730538253
95-19-2,3800.0,CCCCCCCCCCCCCCCCCC1=NCCN1CCO,3.57978359661681
13048-33-4,5626.0,C=CC(=O)OCCCCCCOC(=O)C=C,3.750199727829182
6789-88-4,10001.0,CCCCCCOC(=O)C1C=CC=CC=1,4.000043427276863
123-92-2,10001.0,CC(C)CCOC(C)=O,4.000043427276863
78-81-9,226.0,CC(C)CN,2.3541084391474008
99-82-1,3500.0,CC(C)C1CCC(C)CC1,3.5440680443502757
583-39-1,215.0,S=C1NC2=CC=CC=C2N1,2.3324384599156054
92-48-8,1680.0,CC1C=C2C=CC(=O)OC2=CC=1,3.225309281725863
822-36-6,751.0,CC1=CNC=N1,2.8756399370041685
122-04-3,5600.0,[O-][N+](=O)C1C=CC(=CC=1)C(=O)Cl,3.7481880270062002
61-25-6,68.8,COC1C=C(CC2=NC=CC3C=C(OC)C(=CC=32)OC)C=CC=1OC,1.8375884382355112
122-59-8,1500.0,OC(=O)COC1C=CC=CC=1,3.1760912590556813
110-61-2,450.0,N#CCCC#N,2.6532125137753435
1941-30-6,3500.0,CCC[N+](CCC)(CCC)CCC,3.5440680443502757
83-67-0,1107.5,CN1C2N=CN(C)C=2C(=O)NC1=O,3.044343734895107
13674-87-8,2336.0,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,3.3684728384403617
3319-31-1,3125.0,CCCCC(COC(=O)C1=CC=C(C=C1C(=O)OCC(CCCC)CC)C(=O)OCC(CCCC)CC)CC,3.494850021680094
75-08-1,682.0,CCS,2.833784374656479
75-18-3,3300.0,CSC,3.5185139398778875
75-76-3,2751.0,C[Si](C)(C)C,3.4394905903896835
75-78-5,642.0,C[Si](C)(Cl)Cl,2.807535028068853
80-54-6,1390.0,CC(CC1=CC=C(C=C1)C(C)(C)C)C=O,3.143014800254095
98-88-4,2550.0,O=C(Cl)C1C=CC=CC=1,3.406540180433955
105-30-6,1410.0,CCCC(C)CO,3.1492191126553797
105-45-3,3019.0,CC(=O)CC(=O)OC,3.479863113023098
105-56-6,2188.0,CCOC(=O)CC#N,3.340047317661393
110-64-5,1250.0,OCC=CCO,3.0969100130080562
111-97-7,4210.0,N#CCCSCCC#N,3.6242820958356683
112-69-6,3500.0,CCCCCCCCCCCCCCCCN(C)C,3.5440680443502757
112-72-1,7500.0,CCCCCCCCCCCCCCO,3.8750612633917
120-95-6,330.0,CC(C)(CC)C1C=C(C=CC=1O)C(C)(C)CC,2.5185139398778875
124-17-4,9210.0,CCCCOCCOCCOC(C)=O,3.964259630196849
139-33-3,2825.0,OC(=O)CN(CC(O)=O)CCN(CC(O)=O)CC(O)=O,3.4510184521554574
139-89-9,1857.0,OCCN(CC(O)=O)CCN(CC(O)=O)CC(O)=O,3.2688119037397803
140-01-2,4550.0,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,3.6580113966571126
501-53-1,3000.0,O=C(Cl)OCC1C=CC=CC=1,3.4771212547196626
770-35-4,3382.0,CC(O)COC1C=CC=CC=1,3.529173603261723
1111-78-0,1190.0,NC(O)=O,3.0755469613925306
1118-92-9,3500.0,CCCCCCCC(=O)N(C)C,3.5440680443502757
1843-05-6,10000.0,CCCCCCCCOC1=CC(O)=C(C=C1)C(=O)C1C=CC=CC=1,4.0
1852-16-0,1030.0,CCCCOCNC(=O)C=C,3.012837224705172
3268-49-3,665.0,CSCCC=O,2.8228216453031045
4475-95-0,74.0,CCC(C)(N)C#N,1.8692317197309762
5766-67-6,6251.0,N#CCN(CC#N)CCN(CC#N)CC#N,3.7959494989028033
7440-44-0,5563.0,[C],3.745309059940828
7620-77-1,2751.0,CCCCCCC(O)CCCCCCCCCCC(O)=O,3.4394905903896835
11097-59-9,2751.0,OC(O)=O,3.4394905903896835
11138-60-6,3500.0,CCC(COC(=O)CCCCCCCCC)(COC(=O)CCCCCCC)COC(=O)CCCCCCC,3.5440680443502757
16958-92-2,10001.0,CCCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCCC,4.000043427276863
28472-97-1,3500.0,CC(C)CCCCCCCOC(=O)CCCCCCCC(=O)OCCCCCCCC(C)C,3.5440680443502757
68955-19-1,3500.0,CCCCCCCCCCCCCCCOS(O)(=O)=O,3.5440680443502757
616-38-6,9938.0,COC(=O)OC,3.997298992409514
657-27-2,10000.0,NCCCCC(N)C(O)=O,4.0
1702-17-6,5188.0,OC(=O)C1N=C(Cl)C=CC=1Cl,3.7149999674120426
5521-31-3,6251.0,CN1C(=O)C2C=CC3=C4C=2C(=CC=C4C2C=CC4=C5C=2C3=CC=C5C(=O)N(C)C4=O)C1=O,3.7959494989028033
30558-43-1,7000.0,CN(C)C(=O)C(=NO)SC,3.845098040014257
68814-95-9,5600.0,CCCCCCCCCN(CCCCCCCCC)CCCCCCCCC,3.7481880270062002
96-47-9,725.0,CC1CCCO1,2.8603380065709936
7173-51-5,283.5,C[N+](C)(CCCCCCCCCC)CCCCCCCCCC,2.452553063228925
76-02-8,1121.0,O=C(Cl)C(Cl)(Cl)Cl,3.049605612594973
101-10-0,750.0,CC(OC1C=CC=C(Cl)C=1)C(O)=O,2.8750612633917
122-88-3,850.0,OC(=O)COC1C=CC(Cl)=CC=1,2.929418925714293
420-04-2,222.0,NC#N,2.346352974450639
525-79-1,7500.0,C(NC1NC=NC2=NC=NC2=1)C1=CC=CO1,3.8750612633917
2179-57-9,260.0,C=CCSSCC=C,2.4149733479708178
12002-53-8,4556.0,CC1CC(Cl)CCC1C(=O)OC(C)(C)C,3.6585837154070626
142-31-4,3200.0,CCCCCCCCOS(O)(=O)=O,3.505149978319906
3896-11-5,3813.0,CC1C=C(C(O)=C(C=1)C(C)(C)C)N1N=C2C=C(Cl)C=CC2=N1,3.5812668052736707
84268-33-7,6251.0,COC(=O)CCC1C=C(C(O)=C(C=1)C(C)(C)C)N1N=C2C=CC=CC2=N1,3.7959494989028033
57-85-2,1000.0,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,3.0
1117-86-8,2751.0,CCCCCCC(O)CO,3.4394905903896835
83-40-9,445.0,CC1C=CC=C(C(O)=O)C=1O,2.6483600109809315
110-83-8,1722.75,C1CCCC=C1,3.236222258586726
106-92-3,1373.0,C=CCOCC1CO1,3.137670537236755
